date,contact,duration,campaign,pdays,previous,poutcome,y
2008-05-21,unknown,239,4,-1,0,no_previous_campaign,0
2008-05-21,unknown,207,3,-1,0,no_previous_campaign,0
2008-05-21,unknown,713,4,-1,0,no_previous_campaign,0
2008-05-21,unknown,98,5,-1,0,no_previous_campaign,0
2008-05-21,unknown,165,2,-1,0,no_previous_campaign,0
2008-05-21,unknown,260,5,-1,0,no_previous_campaign,0
2008-05-21,unknown,923,3,-1,0,no_previous_campaign,1
2008-05-21,unknown,281,3,-1,0,no_previous_campaign,0
2008-05-21,unknown,150,3,-1,0,no_previous_campaign,0
2008-05-21,unknown,433,3,-1,0,no_previous_campaign,0
2008-05-21,unknown,202,3,-1,0,no_previous_campaign,0
2008-05-21,unknown,227,3,-1,0,no_previous_campaign,0
2008-05-21,unknown,30,12,-1,0,no_previous_campaign,0
2008-05-21,unknown,218,7,-1,0,no_previous_campaign,0
2008-05-21,unknown,206,6,-1,0,no_previous_campaign,0
2008-05-21,unknown,362,5,-1,0,no_previous_campaign,0
2008-05-21,unknown,315,3,-1,0,no_previous_campaign,0
2008-05-21,unknown,672,6,-1,0,no_previous_campaign,0
2008-05-21,unknown,250,4,-1,0,no_previous_campaign,0
2008-05-21,unknown,700,3,-1,0,no_previous_campaign,0
2008-05-21,unknown,154,5,-1,0,no_previous_campaign,0
2008-05-21,unknown,190,5,-1,0,no_previous_campaign,0
2008-05-21,unknown,20,8,-1,0,no_previous_campaign,0
2008-05-21,unknown,168,3,-1,0,no_previous_campaign,0
2008-05-21,unknown,363,6,-1,0,no_previous_campaign,0
2008-05-21,unknown,339,3,-1,0,no_previous_campaign,0
2008-05-21,unknown,521,3,-1,0,no_previous_campaign,1
2008-05-21,unknown,135,2,-1,0,no_previous_campaign,0
2008-05-21,unknown,420,2,-1,0,no_previous_campaign,0
2008-05-21,unknown,110,4,-1,0,no_previous_campaign,0
2008-05-21,unknown,142,10,-1,0,no_previous_campaign,0
2008-05-21,unknown,173,6,-1,0,no_previous_campaign,0
2008-05-21,unknown,291,4,-1,0,no_previous_campaign,0
2008-05-21,unknown,322,2,-1,0,no_previous_campaign,0
2008-05-21,unknown,339,10,-1,0,no_previous_campaign,0
2008-05-21,unknown,304,2,-1,0,no_previous_campaign,0
2008-05-21,unknown,526,8,-1,0,no_previous_campaign,0
2008-05-23,unknown,78,10,-1,0,no_previous_campaign,0
2008-05-23,unknown,93,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,219,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,72,5,-1,0,no_previous_campaign,0
2008-05-23,unknown,72,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,42,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,407,14,-1,0,no_previous_campaign,0
2008-05-23,unknown,136,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,158,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,48,5,-1,0,no_previous_campaign,0
2008-05-23,unknown,86,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,201,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,214,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,350,5,-1,0,no_previous_campaign,0
2008-05-23,unknown,253,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,329,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,110,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,259,9,-1,0,no_previous_campaign,0
2008-05-23,unknown,363,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,149,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,174,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,260,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,92,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,245,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,260,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,346,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,271,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,203,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,206,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,218,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,621,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,1349,8,-1,0,no_previous_campaign,1
2008-05-23,unknown,385,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,509,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,395,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,38,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,125,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,128,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,30,10,-1,0,no_previous_campaign,0
2008-05-23,unknown,246,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,136,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,132,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,3,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,1171,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,107,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,217,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,736,2,-1,0,no_previous_campaign,1
2008-05-23,unknown,121,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,154,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,98,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,189,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,89,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,164,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,412,6,-1,0,no_previous_campaign,0
2008-05-23,unknown,302,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,192,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,90,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,145,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,350,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,203,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,254,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,230,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,373,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,183,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,72,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,534,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,445,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,193,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,76,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,268,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,154,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,785,1,-1,0,no_previous_campaign,1
2008-05-23,unknown,298,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,157,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,286,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,442,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,206,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,299,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,1073,1,-1,0,no_previous_campaign,1
2008-05-23,unknown,162,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,504,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,488,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,190,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,139,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,425,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,290,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,152,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,168,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,298,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,204,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,313,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,322,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,530,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,237,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,360,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,57,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,700,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,601,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,231,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,135,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,86,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,256,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,157,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,55,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,415,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,293,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,816,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,100,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,297,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,191,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,58,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,152,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,98,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,533,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,28,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,63,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,135,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,202,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,181,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,240,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,354,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,293,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,108,5,-1,0,no_previous_campaign,0
2008-05-23,unknown,275,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,23,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,263,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,85,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,319,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,242,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,236,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,246,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,83,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,391,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,230,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,130,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,293,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,245,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,924,1,-1,0,no_previous_campaign,1
2008-05-23,unknown,317,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,134,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,110,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,37,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,188,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,911,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,206,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,160,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,156,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,314,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,268,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,78,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,115,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,99,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,173,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,95,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,14,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,230,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,438,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,35,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,111,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,463,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,252,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,881,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,66,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,234,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,691,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,81,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,270,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,153,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,65,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,390,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,249,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,31,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,161,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,397,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,227,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,7,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,465,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,98,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,665,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,80,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,164,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,145,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,25,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,76,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,163,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,152,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,27,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,281,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,284,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,378,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,353,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,83,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,50,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,496,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,141,6,-1,0,no_previous_campaign,0
2008-05-23,unknown,139,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,122,5,-1,0,no_previous_campaign,0
2008-05-23,unknown,59,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,258,5,-1,0,no_previous_campaign,0
2008-05-23,unknown,110,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,466,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,254,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,250,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,79,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,260,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,250,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,563,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,147,14,-1,0,no_previous_campaign,0
2008-05-23,unknown,125,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,71,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,556,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,456,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,268,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,159,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,148,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,448,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,249,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,160,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,115,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,290,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,140,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,57,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,811,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,108,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,288,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,1003,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,542,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,541,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,198,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,302,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,268,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,154,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,216,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,206,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,28,18,-1,0,no_previous_campaign,0
2008-05-23,unknown,210,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,186,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,472,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,189,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,215,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,216,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,174,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,926,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,235,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,116,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,228,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,150,6,-1,0,no_previous_campaign,0
2008-05-23,unknown,411,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,302,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,253,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,138,6,-1,0,no_previous_campaign,0
2008-05-23,unknown,824,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,493,13,-1,0,no_previous_campaign,0
2008-05-23,unknown,345,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,147,50,-1,0,no_previous_campaign,0
2008-05-23,unknown,773,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,574,5,-1,0,no_previous_campaign,0
2008-05-23,unknown,122,6,-1,0,no_previous_campaign,0
2008-05-23,unknown,193,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,343,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,111,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,166,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,469,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,189,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,106,6,-1,0,no_previous_campaign,0
2008-05-23,unknown,1030,1,-1,0,no_previous_campaign,1
2008-05-23,unknown,178,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,364,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,101,5,-1,0,no_previous_campaign,0
2008-05-23,unknown,224,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,187,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,451,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,226,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,301,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,97,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,24,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,922,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,232,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,893,3,-1,0,no_previous_campaign,1
2008-05-23,unknown,201,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,83,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,339,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,13,5,-1,0,no_previous_campaign,0
2008-05-23,unknown,54,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,242,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,55,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,229,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,208,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,210,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,423,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,109,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,233,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,209,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,114,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,588,3,-1,0,no_previous_campaign,1
2008-05-23,unknown,274,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,353,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,83,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,539,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,123,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,327,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,167,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,20,17,-1,0,no_previous_campaign,0
2008-05-23,unknown,208,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,117,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,304,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,82,7,-1,0,no_previous_campaign,0
2008-05-23,unknown,131,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,25,14,-1,0,no_previous_campaign,0
2008-05-23,unknown,76,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,777,2,-1,0,no_previous_campaign,1
2008-05-23,unknown,178,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,29,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,199,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,488,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,173,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,157,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,700,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,281,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,132,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,328,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,339,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,211,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,160,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,138,6,-1,0,no_previous_campaign,0
2008-05-23,unknown,128,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,553,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,247,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,50,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,169,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,253,1,-1,0,no_previous_campaign,0
2008-05-23,unknown,153,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,373,9,-1,0,no_previous_campaign,0
2008-05-23,unknown,241,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,211,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,316,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,493,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,597,6,-1,0,no_previous_campaign,1
2008-05-23,unknown,107,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,164,6,-1,0,no_previous_campaign,0
2008-05-23,unknown,1438,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,1015,3,-1,0,no_previous_campaign,1
2008-05-23,unknown,159,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,172,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,331,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,29,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,76,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,937,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,154,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,185,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,569,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,333,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,70,6,-1,0,no_previous_campaign,0
2008-05-23,unknown,95,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,160,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,209,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,372,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,92,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,277,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,178,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,95,14,-1,0,no_previous_campaign,0
2008-05-23,unknown,138,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,63,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,67,13,-1,0,no_previous_campaign,0
2008-05-23,unknown,77,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,105,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,292,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,57,5,-1,0,no_previous_campaign,0
2008-05-23,unknown,151,9,-1,0,no_previous_campaign,0
2008-05-23,unknown,331,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,1392,2,-1,0,no_previous_campaign,1
2008-05-23,unknown,59,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,98,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,100,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,358,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,181,16,-1,0,no_previous_campaign,0
2008-05-23,unknown,188,6,-1,0,no_previous_campaign,0
2008-05-23,unknown,368,5,-1,0,no_previous_campaign,0
2008-05-23,unknown,203,5,-1,0,no_previous_campaign,0
2008-05-23,unknown,146,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,61,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,129,6,-1,0,no_previous_campaign,0
2008-05-23,unknown,247,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,266,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,559,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,162,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,75,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,204,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,84,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,248,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,82,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,259,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,146,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,703,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,100,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,348,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,146,6,-1,0,no_previous_campaign,0
2008-05-23,unknown,34,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,297,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,22,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,106,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,253,2,-1,0,no_previous_campaign,0
2008-05-23,unknown,465,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,163,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,104,5,-1,0,no_previous_campaign,0
2008-05-23,unknown,213,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,74,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,245,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,252,5,-1,0,no_previous_campaign,0
2008-05-23,unknown,118,3,-1,0,no_previous_campaign,0
2008-05-23,unknown,146,13,-1,0,no_previous_campaign,0
2008-05-23,unknown,317,4,-1,0,no_previous_campaign,0
2008-05-23,unknown,93,8,-1,0,no_previous_campaign,0
